Order ID,Order Date,Region,Product Category,Product Name,Quantity Sold,Unit Price,Revenue,Profit,Customer Segment
ORD3748,2023-07-20 02:15:57.791558312,Asia,Electronics,Headphones,8,46.98,375.84,87.77,Consumer
ORD3749,2023-07-20 04:00:48.969793960,North America,Home,Dining Table,3,514.66,1543.98,425.49,Small Business
ORD3750,2023-07-20 05:45:40.148029608,Asia,Beauty,Foundation,6,889.95,5339.700000000001,611.38,Consumer
ORD3751,2023-07-20 07:30:31.326265254,South America,Electronics,Smartphone,6,902.25,5413.5,807.56,Small Business
ORD3752,2023-07-20 09:15:22.504500902,South America,Sports,Tennis Racket,1,905.34,905.34,353.67,Corporate
ORD3753,2023-07-20 11:00:13.682736548,South America,Clothing,T-Shirt,7,666.87,4668.09,950.98,Consumer
ORD3754,2023-07-20 12:45:04.860972196,South America,Home,Lamp,3,72.63,217.89,61.21,Small Business
ORD3755,2023-07-20 14:29:56.039207842,South America,Beauty,Lipstick,8,786.88,6295.04,2190.27,Small Business
ORD3756,2023-07-20 16:14:47.217443490,Asia,Beauty,Shampoo,2,881.13,1762.26,704.77,Small Business
ORD3757,2023-07-20 17:59:38.395679138,South America,Electronics,Headphones,7,590.59,4134.13,737.42,Small Business
ORD3758,2023-07-20 19:44:29.573914784,North America,Electronics,Smartwatch,7,473.78,3316.46,926.92,Corporate
ORD3759,2023-07-20 21:29:20.752150432,North America,Clothing,Dress,5,35.9,179.5,55.02,Consumer
ORD3760,2023-07-20 23:14:11.930386078,South America,Electronics,Tablet,3,896.15,2688.45,1061.39,Consumer
ORD3761,2023-07-21 00:59:03.108621726,North America,Beauty,Moisturizer,3,266.62,799.86,84.53,Consumer
ORD3762,2023-07-21 02:43:54.286857372,North America,Sports,Running Shoes,7,162.21,1135.47,427.52,Small Business
ORD3763,2023-07-21 04:28:45.465093020,South America,Sports,Running Shoes,5,28.19,140.95000000000002,25.53,Consumer
ORD3764,2023-07-21 06:13:36.643328666,North America,Electronics,Smartphone,6,208.34,1250.04,204.13,Small Business
ORD3765,2023-07-21 07:58:27.821564314,South America,Sports,Basketball,8,316.63,2533.04,620.2,Small Business
ORD3766,2023-07-21 09:43:18.999799962,Asia,Electronics,Tablet,3,304.7,914.0999999999999,272.34,Corporate
ORD3767,2023-07-21 11:28:10.178035608,South America,Sports,Basketball,9,690.0,6210.0,2322.48,Consumer
ORD3768,2023-07-21 13:13:01.356271256,North America,Home,Curtains,2,564.26,1128.52,438.24,Corporate
ORD3769,2023-07-21 14:57:52.534506902,Europe,Clothing,Sneakers,3,217.42,652.26,154.32,Corporate
ORD3770,2023-07-21 16:42:43.712742550,North America,Clothing,Jacket,9,708.25,6374.25,2043.78,Corporate
ORD3771,2023-07-21 18:27:34.890978196,Asia,Sports,Football,2,690.41,1380.82,177.75,Small Business
ORD3772,2023-07-21 20:12:26.069213844,North America,Sports,Basketball,8,572.79,4582.32,958.24,Consumer
ORD3773,2023-07-21 21:57:17.247449492,Asia,Electronics,Headphones,4,264.79,1059.16,326.28,Small Business
ORD3774,2023-07-21 23:42:08.425685138,Europe,Clothing,T-Shirt,2,841.01,1682.02,394.35,Consumer
ORD3775,2023-07-22 01:26:59.603920786,North America,Home,Curtains,4,229.03,916.12,277.7,Small Business
ORD3776,2023-07-22 03:11:50.782156432,Europe,Sports,Running Shoes,7,307.48,2152.36,733.91,Corporate
ORD3777,2023-07-22 04:56:41.960392080,North America,Home,Dining Table,6,461.76,2770.56,1020.2,Consumer
ORD3778,2023-07-22 06:41:33.138627726,Asia,Sports,Tennis Racket,7,843.39,5903.73,2009.66,Consumer
ORD3779,2023-07-22 08:26:24.316863374,South America,Clothing,Jacket,9,237.78,2140.02,474.71,Small Business
ORD3780,2023-07-22 10:11:15.495099022,Europe,Sports,Gym Bag,5,20.57,102.85,34.25,Corporate
ORD3781,2023-07-22 11:56:06.673334668,South America,Sports,Tennis Racket,7,808.04,5656.28,1165.44,Consumer
ORD3782,2023-07-22 13:40:57.851570316,Europe,Beauty,Shampoo,2,384.42,768.84,260.0,Consumer
ORD3783,2023-07-22 15:25:49.029805962,Europe,Beauty,Shampoo,9,796.44,7167.960000000001,929.62,Small Business
ORD3784,2023-07-22 17:10:40.208041610,Europe,Home,Sofa,2,276.36,552.72,189.9,Small Business
ORD3785,2023-07-22 18:55:31.386277256,Asia,Clothing,Sneakers,7,979.94,6859.58,1238.04,Consumer
ORD3786,2023-07-22 20:40:22.564512904,North America,Sports,Tennis Racket,2,888.98,1777.96,232.34,Small Business
ORD3787,2023-07-22 22:25:13.742748550,North America,Clothing,Sneakers,1,109.75,109.75,34.27,Consumer
ORD3788,2023-07-23 00:10:04.920984198,South America,Clothing,Jeans,3,476.89,1430.67,448.22,Corporate
ORD3789,2023-07-23 01:54:56.099219846,South America,Beauty,Lipstick,6,136.04,816.24,124.64,Consumer
ORD3790,2023-07-23 03:39:47.277455492,Europe,Home,Dining Table,1,364.78,364.78,56.53,Corporate
ORD3791,2023-07-23 05:24:38.455691140,Asia,Beauty,Perfume,5,485.84,2429.2,645.07,Small Business
ORD3792,2023-07-23 07:09:29.633926786,Asia,Electronics,Tablet,7,131.4,919.8000000000001,211.59,Corporate
ORD3793,2023-07-23 08:54:20.812162434,South America,Electronics,Headphones,5,966.0,4830.0,504.53,Small Business
ORD3794,2023-07-23 10:39:11.990398080,Asia,Sports,Tennis Racket,7,340.03,2380.21,558.72,Corporate
ORD3795,2023-07-23 12:24:03.168633728,Asia,Sports,Gym Bag,7,441.23,3088.61,693.25,Consumer
ORD3796,2023-07-23 14:08:54.346869376,South America,Clothing,Sneakers,2,689.02,1378.04,482.29,Small Business
ORD3797,2023-07-23 15:53:45.525105022,Europe,Clothing,Dress,6,559.61,3357.66,1071.51,Corporate
ORD3798,2023-07-23 17:38:36.703340670,Asia,Sports,Running Shoes,9,320.64,2885.7599999999998,411.37,Corporate
ORD3799,2023-07-23 19:23:27.881576316,North America,Sports,Tennis Racket,9,741.41,6672.69,2454.81,Consumer
ORD3800,2023-07-23 21:08:19.059811964,North America,Electronics,Laptop,4,664.12,2656.48,1023.23,Corporate
ORD3801,2023-07-23 22:53:10.238047610,South America,Sports,Football,6,61.53,369.18,134.85,Corporate
ORD3802,2023-07-24 00:38:01.416283258,North America,Beauty,Shampoo,6,378.88,2273.2799999999997,384.42,Corporate
ORD3803,2023-07-24 02:22:52.594518906,North America,Sports,Gym Bag,6,143.15,858.9000000000001,168.39,Corporate
ORD3804,2023-07-24 04:07:43.772754552,Europe,Home,Curtains,3,92.21,276.63,43.52,Consumer
ORD3805,2023-07-24 05:52:34.950990200,South America,Sports,Gym Bag,1,255.09,255.09,87.29,Consumer
ORD3806,2023-07-24 07:37:26.129225846,North America,Clothing,Sneakers,9,56.94,512.46,174.42,Small Business
ORD3807,2023-07-24 09:22:17.307461494,South America,Sports,Running Shoes,7,962.68,6738.759999999999,1538.96,Consumer
ORD3808,2023-07-24 11:07:08.485697140,Asia,Home,Dining Table,4,744.89,2979.56,986.6,Small Business
ORD3809,2023-07-24 12:51:59.663932788,South America,Home,Lamp,6,974.01,5844.0599999999995,1747.43,Corporate
ORD3810,2023-07-24 14:36:50.842168434,South America,Clothing,T-Shirt,6,337.71,2026.2599999999998,652.64,Consumer
ORD3811,2023-07-24 16:21:42.020404082,Europe,Electronics,Laptop,9,249.76,2247.84,340.58,Small Business
ORD3812,2023-07-24 18:06:33.198639730,Asia,Beauty,Shampoo,9,795.95,7163.55,2842.51,Small Business
ORD3813,2023-07-24 19:51:24.376875376,South America,Clothing,Dress,5,126.76,633.8000000000001,187.91,Consumer
ORD3814,2023-07-24 21:36:15.555111024,Europe,Beauty,Moisturizer,9,344.76,3102.84,410.68,Corporate
ORD3815,2023-07-24 23:21:06.733346670,South America,Sports,Football,9,868.68,7818.12,1329.73,Consumer
ORD3816,2023-07-25 01:05:57.911582318,South America,Sports,Basketball,9,571.46,5143.14,1380.14,Small Business
ORD3817,2023-07-25 02:50:49.089817964,South America,Beauty,Lipstick,5,792.7,3963.5,555.14,Consumer
ORD3818,2023-07-25 04:35:40.268053612,North America,Electronics,Smartphone,4,619.57,2478.28,761.54,Corporate
ORD3819,2023-07-25 06:20:31.446289260,Asia,Beauty,Moisturizer,3,45.85,137.55,36.5,Corporate
ORD3820,2023-07-25 08:05:22.624524906,Europe,Clothing,Jacket,5,31.98,159.9,30.56,Consumer
ORD3821,2023-07-25 09:50:13.802760554,South America,Electronics,Laptop,8,783.44,6267.52,1314.77,Consumer
ORD3822,2023-07-25 11:35:04.980996200,North America,Beauty,Lipstick,3,675.48,2026.44,322.26,Corporate
ORD3823,2023-07-25 13:19:56.159231848,South America,Beauty,Perfume,8,709.48,5675.84,1418.19,Consumer
ORD3824,2023-07-25 15:04:47.337467494,Asia,Clothing,Sneakers,2,391.11,782.22,172.63,Consumer
ORD3825,2023-07-25 16:49:38.515703142,Asia,Clothing,Jeans,5,485.29,2426.4500000000003,600.36,Consumer
ORD3826,2023-07-25 18:34:29.693938790,South America,Beauty,Lipstick,1,486.13,486.13,103.49,Small Business
ORD3827,2023-07-25 20:19:20.872174436,North America,Electronics,Tablet,7,29.31,205.17,70.11,Consumer
ORD3828,2023-07-25 22:04:12.050410084,North America,Electronics,Smartwatch,3,986.83,2960.4900000000002,846.12,Consumer
ORD3829,2023-07-25 23:49:03.228645730,North America,Sports,Gym Bag,2,206.9,413.8,71.21,Consumer
ORD3830,2023-07-26 01:33:54.406881378,Asia,Clothing,Jacket,7,641.71,4491.97,837.51,Consumer
ORD3831,2023-07-26 03:18:45.585117024,South America,Electronics,Laptop,8,206.05,1648.4,231.16,Small Business
ORD3832,2023-07-26 05:03:36.763352672,North America,Clothing,Sneakers,8,103.82,830.56,84.75,Small Business
ORD3833,2023-07-26 06:48:27.941588318,North America,Electronics,Headphones,9,11.79,106.10999999999999,17.74,Small Business
ORD3834,2023-07-26 08:33:19.119823966,South America,Electronics,Smartphone,8,991.08,7928.64,2038.16,Small Business
ORD3835,2023-07-26 10:18:10.298059614,Europe,Home,Curtains,1,936.76,936.76,239.86,Consumer
ORD3836,2023-07-26 12:03:01.476295260,Europe,Home,Sofa,6,401.04,2406.2400000000002,482.46,Corporate
ORD3837,2023-07-26 13:47:52.654530908,North America,Beauty,Shampoo,1,357.23,357.23,116.93,Consumer
ORD3838,2023-07-26 15:32:43.832766554,South America,Home,Lamp,8,571.34,4570.72,1394.42,Corporate
ORD3839,2023-07-26 17:17:35.011002202,North America,Beauty,Shampoo,3,931.59,2794.77,372.48,Consumer
ORD3840,2023-07-26 19:02:26.189237848,North America,Beauty,Foundation,5,773.33,3866.65,891.53,Consumer
ORD3841,2023-07-26 20:47:17.367473496,North America,Beauty,Perfume,1,67.95,67.95,13.02,Corporate
ORD3842,2023-07-26 22:32:08.545709144,Europe,Beauty,Lipstick,4,981.18,3924.72,1483.4,Small Business
ORD3843,2023-07-27 00:16:59.723944790,North America,Electronics,Smartphone,1,373.33,373.33,49.22,Small Business
ORD3844,2023-07-27 02:01:50.902180438,North America,Clothing,Jeans,3,320.23,960.69,181.12,Corporate
ORD3845,2023-07-27 03:46:42.080416084,Asia,Clothing,Jacket,6,171.48,1028.8799999999999,179.81,Small Business
ORD3846,2023-07-27 05:31:33.258651732,Asia,Clothing,T-Shirt,1,176.58,176.58,48.47,Corporate
ORD3847,2023-07-27 07:16:24.436887378,South America,Beauty,Foundation,6,429.15,2574.8999999999996,260.97,Corporate
ORD3848,2023-07-27 09:01:15.615123026,South America,Sports,Running Shoes,8,457.35,3658.8,1240.64,Consumer
ORD3849,2023-07-27 10:46:06.793358674,Europe,Home,Dining Table,5,705.71,3528.55,1191.98,Corporate
ORD3850,2023-07-27 12:30:57.971594320,North America,Home,Curtains,4,58.66,234.64,23.84,Corporate
ORD3851,2023-07-27 14:15:49.149829968,Europe,Beauty,Foundation,2,680.57,1361.14,146.09,Consumer
ORD3852,2023-07-27 16:00:40.328065614,South America,Sports,Running Shoes,6,687.49,4124.9400000000005,857.88,Small Business
ORD3853,2023-07-27 17:45:31.506301262,Asia,Beauty,Foundation,5,594.96,2974.8,1112.46,Corporate
ORD3854,2023-07-27 19:30:22.684536908,South America,Electronics,Smartwatch,4,792.94,3171.76,1081.26,Small Business
ORD3855,2023-07-27 21:15:13.862772556,Asia,Clothing,Dress,2,212.2,424.4,73.91,Small Business
ORD3856,2023-07-27 23:00:05.041008202,Europe,Electronics,Headphones,8,188.86,1510.88,210.02,Consumer
ORD3857,2023-07-28 00:44:56.219243850,South America,Beauty,Foundation,8,795.6,6364.8,799.93,Small Business
ORD3858,2023-07-28 02:29:47.397479498,Asia,Beauty,Shampoo,3,23.81,71.42999999999999,21.22,Small Business
ORD3859,2023-07-28 04:14:38.575715144,Europe,Electronics,Laptop,4,485.32,1941.28,669.16,Small Business
ORD3860,2023-07-28 05:59:29.753950792,Asia,Sports,Basketball,4,349.05,1396.2,184.84,Consumer
ORD3861,2023-07-28 07:44:20.932186438,Asia,Electronics,Smartphone,7,142.42,996.9399999999999,364.59,Small Business
ORD3862,2023-07-28 09:29:12.110422086,North America,Clothing,Jacket,4,744.78,2979.12,753.48,Consumer
ORD3863,2023-07-28 11:14:03.288657732,Asia,Home,Sofa,1,404.11,404.11,43.62,Consumer
ORD3864,2023-07-28 12:58:54.466893380,Asia,Sports,Gym Bag,8,976.26,7810.08,2827.77,Consumer
ORD3865,2023-07-28 14:43:45.645129028,South America,Beauty,Perfume,7,812.26,5685.82,1927.8,Small Business
ORD3866,2023-07-28 16:28:36.823364676,Europe,Beauty,Lipstick,5,969.74,4848.7,1493.22,Consumer
ORD3867,2023-07-28 18:13:28.001600320,North America,Beauty,Foundation,8,197.47,1579.76,523.53,Corporate
ORD3868,2023-07-28 19:58:19.179835968,Asia,Sports,Running Shoes,3,956.57,2869.71,888.12,Small Business
ORD3869,2023-07-28 21:43:10.358071616,North America,Clothing,Jeans,2,830.24,1660.48,558.72,Small Business
ORD3870,2023-07-28 23:28:01.536307264,Asia,Sports,Football,9,518.57,4667.13,803.11,Small Business
ORD3871,2023-07-29 01:12:52.714542908,South America,Electronics,Laptop,5,49.93,249.65,40.03,Consumer
ORD3872,2023-07-29 02:57:43.892778556,South America,Beauty,Foundation,6,993.22,5959.32,1951.62,Consumer
ORD3873,2023-07-29 04:42:35.071014204,Asia,Beauty,Perfume,3,513.45,1540.3500000000001,374.35,Consumer
ORD3874,2023-07-29 06:27:26.249249852,South America,Beauty,Perfume,2,643.56,1287.12,460.89,Small Business
ORD3875,2023-07-29 08:12:17.427485500,North America,Clothing,Sneakers,3,401.79,1205.3700000000001,228.54,Corporate
ORD3876,2023-07-29 09:57:08.605721144,Asia,Beauty,Perfume,7,87.88,615.16,93.23,Corporate
ORD3877,2023-07-29 11:41:59.783956792,South America,Electronics,Laptop,4,139.62,558.48,172.5,Consumer
ORD3878,2023-07-29 13:26:50.962192440,Asia,Sports,Tennis Racket,8,548.1,4384.8,1374.66,Small Business
ORD3879,2023-07-29 15:11:42.140428088,North America,Home,Curtains,5,827.06,4135.299999999999,569.77,Corporate
ORD3880,2023-07-29 16:56:33.318663736,North America,Home,Curtains,5,865.59,4327.95,1036.0,Small Business
ORD3881,2023-07-29 18:41:24.496899380,South America,Home,Curtains,6,434.38,2606.2799999999997,359.7,Corporate
ORD3882,2023-07-29 20:26:15.675135028,North America,Electronics,Tablet,2,404.42,808.84,149.94,Consumer
ORD3883,2023-07-29 22:11:06.853370676,North America,Clothing,T-Shirt,8,491.51,3932.08,938.92,Consumer
ORD3884,2023-07-29 23:55:58.031606324,South America,Electronics,Tablet,9,580.03,5220.2699999999995,778.28,Consumer
ORD3885,2023-07-30 01:40:49.209841968,Europe,Clothing,T-Shirt,7,22.3,156.1,56.81,Corporate
ORD3886,2023-07-30 03:25:40.388077616,North America,Home,Bed,6,42.5,255.0,61.29,Corporate
ORD3887,2023-07-30 05:10:31.566313264,North America,Electronics,Tablet,5,831.73,4158.65,477.34,Consumer
ORD3888,2023-07-30 06:55:22.744548912,North America,Electronics,Tablet,9,494.81,4453.29,1464.11,Small Business
ORD3889,2023-07-30 08:40:13.922784560,South America,Home,Bed,6,354.55,2127.3,782.09,Small Business
ORD3890,2023-07-30 10:25:05.101020204,South America,Clothing,Jeans,6,532.53,3195.18,1277.79,Consumer
ORD3891,2023-07-30 12:09:56.279255852,Europe,Clothing,Jacket,8,141.28,1130.24,192.16,Corporate
ORD3892,2023-07-30 13:54:47.457491500,North America,Sports,Running Shoes,6,629.91,3779.46,1176.07,Corporate
ORD3893,2023-07-30 15:39:38.635727148,South America,Beauty,Lipstick,6,968.18,5809.08,2084.83,Corporate
ORD3894,2023-07-30 17:24:29.813962792,Asia,Sports,Tennis Racket,7,121.97,853.79,125.42,Corporate
ORD3895,2023-07-30 19:09:20.992198440,North America,Sports,Basketball,4,692.35,2769.4,781.84,Small Business
ORD3896,2023-07-30 20:54:12.170434088,Asia,Home,Sofa,2,584.93,1169.86,253.2,Corporate
ORD3897,2023-07-30 22:39:03.348669736,North America,Clothing,Jeans,8,579.75,4638.0,1052.97,Consumer
ORD3898,2023-07-31 00:23:54.526905384,Europe,Sports,Football,2,330.74,661.48,182.66,Consumer
ORD3899,2023-07-31 02:08:45.705141028,South America,Clothing,Sneakers,7,854.01,5978.07,1060.4,Consumer
ORD3900,2023-07-31 03:53:36.883376676,Asia,Sports,Football,6,975.77,5854.62,1170.76,Consumer
ORD3901,2023-07-31 05:38:28.061612324,Asia,Beauty,Shampoo,9,475.67,4281.03,1656.22,Small Business
ORD3902,2023-07-31 07:23:19.239847972,North America,Sports,Basketball,6,969.86,5819.16,1884.69,Consumer
ORD3903,2023-07-31 09:08:10.418083620,South America,Clothing,Jacket,3,790.28,2370.84,737.88,Small Business
ORD3904,2023-07-31 10:53:01.596319264,Europe,Beauty,Shampoo,6,364.24,2185.44,399.14,Small Business
ORD3905,2023-07-31 12:37:52.774554912,Asia,Clothing,T-Shirt,5,504.05,2520.25,956.34,Small Business
ORD3906,2023-07-31 14:22:43.952790560,North America,Clothing,Jacket,7,834.17,5839.19,2074.28,Consumer
ORD3907,2023-07-31 16:07:35.131026208,North America,Sports,Football,5,249.09,1245.45,315.0,Consumer
ORD3908,2023-07-31 17:52:26.309261852,Europe,Electronics,Headphones,6,528.06,3168.3599999999997,643.88,Small Business
ORD3909,2023-07-31 19:37:17.487497500,South America,Electronics,Headphones,3,457.66,1372.98,192.29,Small Business
ORD3910,2023-07-31 21:22:08.665733148,North America,Home,Sofa,4,888.85,3555.4,694.93,Small Business
ORD3911,2023-07-31 23:06:59.843968796,Europe,Sports,Basketball,9,158.36,1425.2400000000002,387.02,Small Business
ORD3912,2023-08-01 00:51:51.022204444,Asia,Beauty,Moisturizer,6,139.04,834.24,160.83,Consumer
ORD3913,2023-08-01 02:36:42.200440088,Asia,Sports,Tennis Racket,3,700.99,2102.9700000000003,211.29,Consumer
ORD3914,2023-08-01 04:21:33.378675736,South America,Electronics,Headphones,1,40.08,40.08,12.58,Consumer
ORD3915,2023-08-01 06:06:24.556911384,South America,Home,Dining Table,5,73.4,367.0,131.65,Consumer
ORD3916,2023-08-01 07:51:15.735147032,South America,Beauty,Foundation,8,425.74,3405.92,536.61,Corporate
ORD3917,2023-08-01 09:36:06.913382676,North America,Sports,Football,4,31.91,127.64,37.3,Corporate
ORD3918,2023-08-01 11:20:58.091618324,Europe,Clothing,T-Shirt,5,62.52,312.6,82.18,Consumer
ORD3919,2023-08-01 13:05:49.269853972,Asia,Electronics,Laptop,1,569.42,569.42,203.63,Consumer
ORD3920,2023-08-01 14:50:40.448089620,North America,Electronics,Smartwatch,1,787.81,787.81,237.96,Small Business
ORD3921,2023-08-01 16:35:31.626325268,South America,Clothing,Dress,8,639.86,5118.88,1633.97,Small Business
ORD3922,2023-08-01 18:20:22.804560912,Europe,Sports,Football,9,912.75,8214.75,2642.55,Corporate
ORD3923,2023-08-01 20:05:13.982796560,Europe,Home,Curtains,3,844.94,2534.82,408.44,Consumer
ORD3924,2023-08-01 21:50:05.161032208,Asia,Clothing,Jacket,7,688.75,4821.25,1579.76,Corporate
ORD3925,2023-08-01 23:34:56.339267856,North America,Beauty,Foundation,6,805.51,4833.0599999999995,1926.85,Consumer
ORD3926,2023-08-02 01:19:47.517503504,South America,Clothing,Dress,5,442.41,2212.05,566.4,Corporate
ORD3927,2023-08-02 03:04:38.695739148,Europe,Home,Dining Table,3,25.11,75.33,12.51,Small Business
ORD3928,2023-08-02 04:49:29.873974796,Europe,Electronics,Smartphone,2,65.19,130.38,15.09,Small Business
ORD3929,2023-08-02 06:34:21.052210444,North America,Sports,Basketball,8,724.05,5792.4,1755.86,Corporate
ORD3930,2023-08-02 08:19:12.230446092,Asia,Sports,Running Shoes,6,653.59,3921.54,1161.16,Consumer
ORD3931,2023-08-02 10:04:03.408681736,North America,Clothing,Jacket,6,495.1,2970.6000000000004,395.45,Consumer
ORD3932,2023-08-02 11:48:54.586917384,Asia,Electronics,Smartwatch,8,932.81,7462.48,2359.46,Small Business
ORD3933,2023-08-02 13:33:45.765153032,South America,Beauty,Perfume,5,100.57,502.84999999999997,127.81,Consumer
ORD3934,2023-08-02 15:18:36.943388680,North America,Sports,Football,4,812.2,3248.8,456.49,Consumer
ORD3935,2023-08-02 17:03:28.121624328,Europe,Beauty,Foundation,8,941.72,7533.76,2713.99,Corporate
ORD3936,2023-08-02 18:48:19.299859972,Europe,Beauty,Lipstick,1,978.21,978.21,389.61,Consumer
ORD3937,2023-08-02 20:33:10.478095620,Asia,Electronics,Tablet,5,147.9,739.5,78.89,Small Business
ORD3938,2023-08-02 22:18:01.656331268,Asia,Sports,Tennis Racket,3,430.25,1290.75,248.85,Corporate
ORD3939,2023-08-03 00:02:52.834566916,Asia,Sports,Tennis Racket,6,927.72,5566.32,1667.31,Small Business
ORD3940,2023-08-03 01:47:44.012802560,Asia,Electronics,Tablet,6,10.41,62.46,17.42,Corporate
ORD3941,2023-08-03 03:32:35.191038208,South America,Home,Bed,6,968.53,5811.18,2190.11,Consumer
ORD3942,2023-08-03 05:17:26.369273856,North America,Home,Bed,3,655.16,1965.48,616.73,Consumer
ORD3943,2023-08-03 07:02:17.547509504,Europe,Sports,Basketball,7,326.12,2282.84,401.01,Small Business
ORD3944,2023-08-03 08:47:08.725745152,Europe,Sports,Football,9,488.56,4397.04,787.3,Corporate
ORD3945,2023-08-03 10:31:59.903980796,Europe,Sports,Tennis Racket,5,171.15,855.75,211.15,Corporate
ORD3946,2023-08-03 12:16:51.082216444,South America,Electronics,Smartphone,7,165.2,1156.3999999999999,263.57,Corporate
ORD3947,2023-08-03 14:01:42.260452092,South America,Electronics,Tablet,8,449.67,3597.36,1202.98,Corporate
ORD3948,2023-08-03 15:46:33.438687740,Asia,Clothing,Jacket,5,638.81,3194.0499999999997,1190.95,Small Business
ORD3949,2023-08-03 17:31:24.616923388,South America,Sports,Gym Bag,5,396.12,1980.6,439.66,Small Business
ORD3950,2023-08-03 19:16:15.795159032,North America,Home,Dining Table,5,545.92,2729.6,538.19,Corporate
ORD3951,2023-08-03 21:01:06.973394680,North America,Beauty,Foundation,4,956.31,3825.24,1224.97,Small Business
ORD3952,2023-08-03 22:45:58.151630328,Asia,Sports,Gym Bag,1,589.99,589.99,178.33,Small Business
ORD3953,2023-08-04 00:30:49.329865976,South America,Electronics,Laptop,8,662.56,5300.48,1163.01,Corporate
ORD3954,2023-08-04 02:15:40.508101620,Europe,Clothing,Sneakers,6,817.7,4906.200000000001,1671.88,Corporate
ORD3955,2023-08-04 04:00:31.686337268,Europe,Home,Bed,7,394.24,2759.6800000000003,355.19,Small Business
ORD3956,2023-08-04 05:45:22.864572916,North America,Sports,Tennis Racket,1,419.06,419.06,92.9,Small Business
ORD3957,2023-08-04 07:30:14.042808564,North America,Electronics,Headphones,4,774.31,3097.24,1079.28,Consumer
ORD3958,2023-08-04 09:15:05.221044212,North America,Home,Bed,5,425.19,2125.95,828.32,Consumer
ORD3959,2023-08-04 10:59:56.399279856,North America,Sports,Tennis Racket,9,883.04,7947.36,1951.75,Small Business
ORD3960,2023-08-04 12:44:47.577515504,North America,Home,Sofa,7,88.39,618.73,152.42,Small Business
ORD3961,2023-08-04 14:29:38.755751152,Asia,Clothing,Jacket,5,453.68,2268.4,413.58,Corporate
ORD3962,2023-08-04 16:14:29.933986800,North America,Beauty,Lipstick,9,393.89,3545.0099999999998,659.58,Corporate
ORD3963,2023-08-04 17:59:21.112222444,Europe,Home,Dining Table,2,287.9,575.8,230.2,Small Business
ORD3964,2023-08-04 19:44:12.290458092,Asia,Beauty,Perfume,6,680.84,4085.04,620.3,Consumer
ORD3965,2023-08-04 21:29:03.468693740,Asia,Electronics,Headphones,5,301.02,1505.1,247.95,Consumer
ORD3966,2023-08-04 23:13:54.646929388,South America,Sports,Running Shoes,2,770.74,1541.48,563.42,Consumer
ORD3967,2023-08-05 00:58:45.825165036,Asia,Home,Lamp,1,806.6,806.6,114.03,Consumer
ORD3968,2023-08-05 02:43:37.003400680,Asia,Beauty,Moisturizer,2,765.17,1530.34,388.59,Corporate
ORD3969,2023-08-05 04:28:28.181636328,Asia,Clothing,Jeans,3,848.88,2546.64,261.95,Consumer
ORD3970,2023-08-05 06:13:19.359871976,Europe,Sports,Gym Bag,4,605.37,2421.48,718.3,Small Business
ORD3971,2023-08-05 07:58:10.538107624,Asia,Home,Sofa,5,75.63,378.15,79.43,Corporate
ORD3972,2023-08-05 09:43:01.716343272,Europe,Sports,Gym Bag,1,658.83,658.83,148.57,Small Business
ORD3973,2023-08-05 11:27:52.894578916,Europe,Sports,Football,7,825.04,5775.28,2101.16,Corporate
ORD3974,2023-08-05 13:12:44.072814564,Asia,Sports,Tennis Racket,9,413.94,3725.46,1140.88,Small Business
ORD3975,2023-08-05 14:57:35.251050212,South America,Home,Curtains,9,493.16,4438.4400000000005,649.99,Small Business
ORD3976,2023-08-05 16:42:26.429285860,North America,Sports,Running Shoes,9,423.95,3815.5499999999997,1424.36,Corporate
ORD3977,2023-08-05 18:27:17.607521504,North America,Electronics,Headphones,1,575.92,575.92,213.59,Consumer
ORD3978,2023-08-05 20:12:08.785757152,Europe,Beauty,Foundation,8,981.32,7850.56,2572.69,Corporate
ORD3979,2023-08-05 21:56:59.963992800,Europe,Beauty,Foundation,5,111.2,556.0,196.47,Corporate
ORD3980,2023-08-05 23:41:51.142228448,Asia,Beauty,Shampoo,9,986.21,8875.89,2582.25,Consumer
ORD3981,2023-08-06 01:26:42.320464096,South America,Sports,Basketball,2,801.77,1603.54,326.54,Corporate
ORD3982,2023-08-06 03:11:33.498699740,South America,Electronics,Headphones,7,436.19,3053.33,733.33,Consumer
ORD3983,2023-08-06 04:56:24.676935388,Asia,Electronics,Laptop,6,895.65,5373.9,1412.07,Corporate
ORD3984,2023-08-06 06:41:15.855171036,North America,Electronics,Tablet,3,810.89,2432.67,827.37,Small Business
ORD3985,2023-08-06 08:26:07.033406684,Asia,Beauty,Moisturizer,8,430.75,3446.0,629.36,Consumer
ORD3986,2023-08-06 10:10:58.211642328,North America,Electronics,Smartwatch,9,540.83,4867.47,1142.61,Corporate
ORD3987,2023-08-06 11:55:49.389877976,Europe,Clothing,Dress,5,927.93,4639.65,1283.22,Corporate
ORD3988,2023-08-06 13:40:40.568113624,Europe,Sports,Basketball,5,204.98,1024.8999999999999,229.4,Corporate
ORD3989,2023-08-06 15:25:31.746349272,Asia,Clothing,Jacket,2,377.75,755.5,177.3,Corporate
ORD3990,2023-08-06 17:10:22.924584920,Europe,Electronics,Headphones,4,211.5,846.0,124.13,Consumer
ORD3991,2023-08-06 18:55:14.102820564,Europe,Electronics,Laptop,2,439.39,878.78,196.52,Corporate
